sym,fold,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,r_multiple,win,exit_type,holding_hrs,atr_rank_pct
ETH-USDT-SWAP,1,2025-05-03 14:00:00+00:00,2025-05-03 16:00:00+00:00,1833.98,1822.393118,1822.94,1856.06,-129.7789,-1.0495,0,SL,2,1.0
ETH-USDT-SWAP,1,2025-05-03 21:00:00+00:00,2025-05-04 09:00:00+00:00,1838.02,1823.062917,1823.61,1866.84,-122.837,-1.038,0,SL,12,24.0
ETH-USDT-SWAP,1,2025-05-04 22:00:00+00:00,2025-05-04 23:00:00+00:00,1834.52,1826.75181,1827.3,1848.96,-145.6114,-1.0759,0,SL,1,23.0
ETH-USDT-SWAP,1,2025-05-13 13:00:00+00:00,2025-05-13 17:00:00+00:00,2523.81,2617.35,2477.04,2617.35,193.4045,2.0,1,TP,4,14.0
ETH-USDT-SWAP,1,2025-05-13 18:00:00+00:00,2025-05-13 19:00:00+00:00,2609.14,2710.22,2558.6,2710.22,193.685,2.0,1,TP,1,24.0
ETH-USDT-SWAP,1,2025-05-18 07:00:00+00:00,2025-05-18 08:00:00+00:00,2496.2,2519.82,2484.39,2519.82,174.5164,2.0,1,TP,1,2.0
ETH-USDT-SWAP,1,2025-05-18 15:00:00+00:00,2025-05-18 17:00:00+00:00,2557.25,2502.329076,2503.08,2665.59,-108.3766,-1.0139,0,SL,2,18.0
ETH-USDT-SWAP,1,2025-05-24 04:00:00+00:00,2025-05-24 23:00:00+00:00,2549.1,2516.664774,2517.42,2612.46,-114.3621,-1.0238,0,SL,19,2.0
ETH-USDT-SWAP,1,2025-06-25 21:00:00+00:00,2025-06-25 22:00:00+00:00,2437.12,2416.104951,2416.83,2477.7,-121.4984,-1.0357,0,SL,1,11.0
ETH-USDT-SWAP,1,2025-06-28 17:00:00+00:00,2025-06-29 10:00:00+00:00,2434.01,2457.97,2422.03,2457.97,175.4993,2.0,1,TP,17,5.0
ETH-USDT-SWAP,1,2025-06-29 11:00:00+00:00,2025-06-29 14:00:00+00:00,2455.39,2436.818735,2437.55,2491.07,-124.6517,-1.041,0,SL,3,9.0
ETH-USDT-SWAP,1,2025-07-05 23:00:00+00:00,2025-07-06 10:00:00+00:00,2517.8,2503.798635,2504.55,2544.3,-134.0807,-1.0567,0,SL,11,3.0
ETH-USDT-SWAP,1,2025-07-13 13:00:00+00:00,2025-07-13 21:00:00+00:00,2984.95,2946.995636,2947.88,3059.09,-114.3725,-1.0239,0,SL,8,21.0
ETH-USDT-SWAP,1,2025-07-19 21:00:00+00:00,2025-07-20 01:00:00+00:00,3564.0,3608.56,3541.72,3608.56,180.6843,2.0,1,TP,4,6.0
ETH-USDT-SWAP,1,2025-07-26 04:00:00+00:00,2025-07-27 10:00:00+00:00,3737.78,3811.98,3700.68,3811.98,187.7901,2.0,1,TP,30,1.0
ETH-USDT-SWAP,2,2025-08-07 08:00:00+00:00,2025-08-07 10:00:00+00:00,3700.72,3734.16,3684.0,3734.16,173.3198,2.0,1,TP,2,9.0
ETH-USDT-SWAP,2,2025-08-16 09:00:00+00:00,2025-08-16 10:00:00+00:00,4440.77,4416.064783,4417.39,4487.53,-134.0656,-1.0567,0,SL,1,22.0
ETH-USDT-SWAP,2,2025-08-17 04:00:00+00:00,2025-08-17 10:00:00+00:00,4450.63,4557.89,4397.0,4557.89,189.9215,2.0,1,TP,6,9.0
ETH-USDT-SWAP,2,2025-08-24 00:00:00+00:00,2025-08-24 08:00:00+00:00,4777.47,4747.07545,4748.5,4835.41,-129.561,-1.0492,0,SL,8,1.0
ETH-USDT-SWAP,2,2025-08-24 14:00:00+00:00,2025-08-24 15:00:00+00:00,4767.6,4828.76,4737.02,4828.76,181.1713,2.0,1,TP,1,3.0
ETH-USDT-SWAP,2,2025-08-24 16:00:00+00:00,2025-08-24 17:00:00+00:00,4797.09,4874.75,4758.26,4874.75,185.0551,2.0,1,TP,1,10.0
ETH-USDT-SWAP,2,2025-08-28 09:00:00+00:00,2025-08-28 13:00:00+00:00,4602.68,4561.201229,4562.57,4682.9,-120.5332,-1.0341,0,SL,4,11.0
ETH-USDT-SWAP,2,2025-09-15 05:00:00+00:00,2025-09-15 06:00:00+00:00,4643.59,4619.11385,4620.5,4689.77,-136.0759,-1.06,0,SL,1,11.0
ETH-USDT-SWAP,2,2025-09-19 02:00:00+00:00,2025-09-19 03:00:00+00:00,4604.75,4583.574515,4584.95,4644.35,-141.7372,-1.0695,0,SL,1,9.0
ETH-USDT-SWAP,2,2025-10-04 22:00:00+00:00,2025-10-05 00:00:00+00:00,4483.07,4464.680194,4466.02,4517.17,-147.2039,-1.0786,0,SL,2,1.0
ETH-USDT-SWAP,2,2025-10-05 04:00:00+00:00,2025-10-05 20:00:00+00:00,4529.73,4476.6566,4478.0,4633.19,-115.6401,-1.026,0,SL,16,30.0
ETH-USDT-SWAP,2,2025-10-06 00:00:00+00:00,2025-10-06 01:00:00+00:00,4512.25,4497.680291,4499.03,4538.69,-161.3115,-1.1021,0,SL,1,33.0
ETH-USDT-SWAP,2,2025-10-25 20:00:00+00:00,2025-10-26 01:00:00+00:00,3955.68,3926.351741,3927.53,4011.98,-125.1714,-1.0419,0,SL,5,1.0
ETH-USDT-SWAP,2,2025-10-26 06:00:00+00:00,2025-10-26 08:00:00+00:00,3940.33,3966.99,3927.0,3966.99,164.4082,2.0,1,TP,2,1.0
ETH-USDT-SWAP,2,2025-10-26 09:00:00+00:00,2025-10-26 11:00:00+00:00,3957.89,3995.33,3939.17,3995.33,174.5089,2.0,1,TP,2,9.0
ETH-USDT-SWAP,3,2025-11-27 17:00:00+00:00,2025-11-28 13:00:00+00:00,3019.5,3081.46,2988.52,3081.46,188.1841,2.0,1,TP,20,23.0
ETH-USDT-SWAP,3,2025-11-30 02:00:00+00:00,2025-11-30 03:00:00+00:00,3003.24,2985.70402,2986.6,3036.52,-132.3637,-1.0538,0,SL,1,2.0
ETH-USDT-SWAP,3,2025-11-30 09:00:00+00:00,2025-11-30 12:00:00+00:00,3005.45,3027.63,2994.36,3027.63,167.3594,2.0,1,TP,3,2.0
ETH-USDT-SWAP,3,2025-11-30 14:00:00+00:00,2025-11-30 23:00:00+00:00,3047.45,2997.130591,2998.03,3146.29,-110.9785,-1.0182,0,SL,9,3.0
ETH-USDT-SWAP,3,2026-01-01 10:00:00+00:00,2026-01-01 14:00:00+00:00,2982.7,2975.826984,2976.72,2994.66,-189.6513,-1.1493,0,SL,4,6.0
ETH-USDT-SWAP,3,2026-01-17 10:00:00+00:00,2026-01-17 15:00:00+00:00,3297.23,3316.97,3287.36,3316.97,159.7921,2.0,1,TP,5,1.0
ETH-USDT-SWAP,3,2026-01-17 16:00:00+00:00,2026-01-17 22:00:00+00:00,3328.0,3298.760075,3299.75,3384.5,-121.0829,-1.035,0,SL,6,1.0
ETH-USDT-SWAP,3,2026-01-18 05:00:00+00:00,2026-01-18 08:00:00+00:00,3310.61,3300.849448,3301.84,3328.15,-167.8219,-1.1129,0,SL,3,1.0
ETH-USDT-SWAP,3,2026-01-18 11:00:00+00:00,2026-01-18 14:00:00+00:00,3323.67,3346.61,3312.2,3346.61,165.1075,2.0,1,TP,3,5.0
ETH-USDT-SWAP,4,2026-02-14 16:00:00+00:00,2026-02-15 01:00:00+00:00,2086.4,2067.609531,2068.23,2122.74,-120.5467,-1.0341,0,SL,9,5.0
ETH-USDT-SWAP,4,2026-03-14 22:00:00+00:00,2026-03-15 02:00:00+00:00,2085.89,2107.89,2074.89,2107.89,177.1248,2.0,1,TP,4,1.0
ETH-USDT-SWAP,4,2026-03-15 04:00:00+00:00,2026-03-15 05:00:00+00:00,2095.41,2111.91,2087.16,2111.91,169.4013,2.0,1,TP,1,3.0
ETH-USDT-SWAP,4,2026-03-15 11:00:00+00:00,2026-03-15 12:00:00+00:00,2118.05,2110.956523,2111.59,2130.97,-158.891,-1.0981,0,SL,1,1.0
ETH-USDT-SWAP,4,2026-04-11 11:00:00+00:00,2026-04-11 15:00:00+00:00,2239.32,2255.36,2231.3,2255.36,166.374,2.0,1,TP,4,1.0
ETH-USDT-SWAP,4,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,2257.56,2292.56,2240.06,2292.56,184.3996,2.0,1,TP,1,7.0
ETH-USDT-SWAP,4,2026-04-12 19:00:00+00:00,2026-04-12 22:00:00+00:00,2199.24,2185.624116,2186.28,2225.16,-130.422,-1.0506,0,SL,3,16.0
ETH-USDT-SWAP,4,2026-04-19 13:00:00+00:00,2026-04-19 15:00:00+00:00,2329.37,2315.3052,2316.0,2356.11,-131.2371,-1.052,0,SL,2,14.0
ETH-USDT-SWAP,5,2026-05-02 23:00:00+00:00,2026-05-03 00:00:00+00:00,2326.0,2309.237021,2309.93,2358.14,-125.9309,-1.0431,0,SL,1,13.0
ETH-USDT-SWAP,5,2026-05-03 09:00:00+00:00,2026-05-03 10:00:00+00:00,2307.2,2315.06,2303.27,2315.06,110.2341,2.0,1,TP,1,12.0
ETH-USDT-SWAP,5,2026-05-10 15:00:00+00:00,2026-05-10 16:00:00+00:00,2330.0,2344.78,2322.61,2344.78,162.0451,2.0,1,TP,1,11.0
ETH-USDT-SWAP,5,2026-05-10 17:00:00+00:00,2026-05-10 20:00:00+00:00,2348.7,2329.291003,2329.99,2386.12,-122.4735,-1.0374,0,SL,3,31.0
ETH-USDT-SWAP,5,2026-06-20 23:00:00+00:00,2026-06-21 05:00:00+00:00,1742.43,1728.841192,1729.36,1768.57,-123.8744,-1.0397,0,SL,6,3.0
ETH-USDT-SWAP,5,2026-06-21 20:00:00+00:00,2026-06-21 21:00:00+00:00,1733.3,1720.143802,1720.66,1758.58,-124.5606,-1.0408,0,SL,1,20.0
ETH-USDT-SWAP,5,2026-07-04 05:00:00+00:00,2026-07-04 15:00:00+00:00,1760.93,1789.79,1746.5,1789.79,185.2361,2.0,1,TP,10,4.0
ETH-USDT-SWAP,5,2026-07-04 17:00:00+00:00,2026-07-04 23:00:00+00:00,1786.51,1770.818595,1771.35,1816.83,-121.0898,-1.0351,0,SL,6,15.0
ETH-USDT-SWAP,5,2026-07-05 16:00:00+00:00,2026-07-05 22:00:00+00:00,1773.99,1793.93,1764.02,1793.93,178.5281,2.0,1,TP,6,17.0
ETH-USDT-SWAP,5,2026-07-10 03:00:00+00:00,2026-07-13 00:00:00+00:00,1772.16,1842.08,1737.2,1842.08,193.7971,2.0,1,TP,69,14.0
ETH-USDT-SWAP,5,2026-07-18 19:00:00+00:00,2026-07-20 00:00:00+00:00,1856.53,1884.45,1842.57,1884.45,183.9213,2.0,1,TP,29,43.0
SOL-USDT-SWAP,1,2025-05-02 12:00:00+00:00,2025-05-02 19:00:00+00:00,150.62,149.325189,149.37,153.12,-121.5671,-1.0358,0,SL,7,9.0
SOL-USDT-SWAP,1,2025-05-18 15:00:00+00:00,2025-05-18 18:00:00+00:00,174.31,171.288598,171.34,180.25,-110.4432,-1.0173,0,SL,3,17.0
SOL-USDT-SWAP,1,2025-05-25 05:00:00+00:00,2025-05-25 07:00:00+00:00,174.19,172.128346,172.18,178.21,-115.4776,-1.0257,0,SL,2,5.0
SOL-USDT-SWAP,1,2025-06-25 21:00:00+00:00,2025-06-25 22:00:00+00:00,144.99,143.107055,143.15,148.67,-114.0624,-1.0233,0,SL,1,13.0
SOL-USDT-SWAP,1,2025-06-28 07:00:00+00:00,2025-06-28 15:00:00+00:00,144.74,147.92,143.15,147.92,188.9562,2.0,1,TP,8,1.0
SOL-USDT-SWAP,1,2025-06-28 17:00:00+00:00,2025-06-29 22:00:00+00:00,149.06,153.9,146.64,153.9,192.4886,2.0,1,TP,29,13.0
SOL-USDT-SWAP,1,2025-07-20 09:00:00+00:00,2025-07-21 05:00:00+00:00,180.68,187.72,177.16,187.72,193.7205,2.0,1,TP,20,60.0
SOL-USDT-SWAP,1,2025-07-26 10:00:00+00:00,2025-07-26 14:00:00+00:00,188.91,186.334083,186.39,193.95,-113.3722,-1.0222,0,SL,4,1.0
SOL-USDT-SWAP,1,2025-07-27 02:00:00+00:00,2025-07-27 22:00:00+00:00,186.22,189.76,184.45,189.76,187.2549,2.0,1,TP,20,24.0
SOL-USDT-SWAP,2,2025-08-17 04:00:00+00:00,2025-08-18 01:00:00+00:00,191.5,187.833633,187.89,198.72,-109.4275,-1.0156,0,SL,21,25.0
SOL-USDT-SWAP,2,2025-08-31 01:00:00+00:00,2025-08-31 23:00:00+00:00,205.31,201.209619,201.27,213.39,-109.0266,-1.0149,0,SL,22,3.0
SOL-USDT-SWAP,2,2025-09-04 01:00:00+00:00,2025-09-04 02:00:00+00:00,211.13,209.457144,209.52,214.35,-123.4823,-1.039,0,SL,1,9.0
SOL-USDT-SWAP,2,2025-09-17 07:00:00+00:00,2025-09-17 16:00:00+00:00,235.91,232.990082,233.06,241.61,-114.7781,-1.0245,0,SL,9,3.0
SOL-USDT-SWAP,2,2025-09-19 23:00:00+00:00,2025-09-21 16:00:00+00:00,238.37,236.109146,236.18,242.75,-119.4701,-1.0324,0,SL,41,6.0
SOL-USDT-SWAP,2,2025-10-04 19:00:00+00:00,2025-10-04 20:00:00+00:00,225.95,227.13,225.36,227.13,153.9241,2.0,1,TP,1,1.0
SOL-USDT-SWAP,2,2025-10-04 22:00:00+00:00,2025-10-04 23:00:00+00:00,227.16,227.86,226.81,227.86,93.984,2.0,1,TP,1,1.0
SOL-USDT-SWAP,2,2025-10-05 04:00:00+00:00,2025-10-05 19:00:00+00:00,230.77,227.111846,227.18,237.95,-111.4495,-1.019,0,SL,15,43.0
SOL-USDT-SWAP,2,2025-10-24 21:00:00+00:00,2025-10-25 10:00:00+00:00,193.5,191.632493,191.69,197.12,-119.1212,-1.0318,0,SL,13,5.0
SOL-USDT-SWAP,2,2025-10-25 19:00:00+00:00,2025-10-26 13:00:00+00:00,194.14,198.94,191.74,198.94,190.173,2.0,1,TP,18,21.0
