sym,fold,variant,entry_time,exit_time,pnl,r_multiple,win,exit_type
AVAX-USDT-SWAP,5,VAR_B,2026-07-02 10:00:00+00:00,2026-07-03 08:00:00+00:00,186.8395,2.0,1,TP
AVAX-USDT-SWAP,5,VAR_B,2026-07-03 09:00:00+00:00,2026-07-03 20:00:00+00:00,184.4042,2.0,1,TP
AVAX-USDT-SWAP,5,VAR_B,2026-07-04 16:00:00+00:00,2026-07-04 17:00:00+00:00,183.7139,2.0,1,TP
AVAX-USDT-SWAP,5,VAR_B,2026-07-10 02:00:00+00:00,2026-07-10 14:00:00+00:00,-120.1372,-1.0335,0,SL
AVAX-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 22:00:00+00:00,-133.173,-1.0552,0,SL
XRP-USDT-SWAP,1,VAR_B,2025-07-05 15:00:00+00:00,2025-07-05 16:00:00+00:00,-137.8563,-1.063,0,SL
XRP-USDT-SWAP,1,VAR_B,2025-07-06 05:00:00+00:00,2025-07-06 08:00:00+00:00,171.3212,2.0,1,TP
XRP-USDT-SWAP,3,VAR_B,2025-11-30 14:00:00+00:00,2025-11-30 15:00:00+00:00,-127.1896,-1.0452,0,SL
XRP-USDT-SWAP,3,VAR_B,2025-11-30 17:00:00+00:00,2025-11-30 18:00:00+00:00,-126.6334,-1.0443,0,SL
XRP-USDT-SWAP,4,VAR_B,2026-02-18 14:00:00+00:00,2026-02-18 17:00:00+00:00,-120.0456,-1.0333,0,SL
XRP-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 06:00:00+00:00,-132.6152,-1.0543,0,SL
XRP-USDT-SWAP,4,VAR_B,2026-04-10 13:00:00+00:00,2026-04-10 15:00:00+00:00,181.0727,2.0,1,TP
XRP-USDT-SWAP,4,VAR_B,2026-04-11 10:00:00+00:00,2026-04-11 13:00:00+00:00,-139.1551,-1.0652,0,SL
XRP-USDT-SWAP,4,VAR_B,2026-04-11 16:00:00+00:00,2026-04-11 18:00:00+00:00,172.9242,2.0,1,TP
XRP-USDT-SWAP,5,VAR_B,2026-05-09 17:00:00+00:00,2026-05-10 13:00:00+00:00,176.0854,2.0,1,TP
XRP-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 22:00:00+00:00,-143.1865,-1.0719,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-05-03 18:00:00+00:00,2025-05-04 00:00:00+00:00,-122.3821,-1.0372,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-05-04 15:00:00+00:00,2025-05-04 16:00:00+00:00,-124.408,-1.0406,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-06-25 08:00:00+00:00,2025-06-25 09:00:00+00:00,-124.9079,-1.0414,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-06-28 16:00:00+00:00,2025-06-28 20:00:00+00:00,-131.107,-1.0518,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-06-29 16:00:00+00:00,2025-06-29 22:00:00+00:00,175.8648,2.0,1,TP
LTC-USDT-SWAP,1,VAR_B,2025-07-09 13:00:00+00:00,2025-07-09 14:00:00+00:00,-132.9842,-1.0549,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-07-26 16:00:00+00:00,2025-07-27 09:00:00+00:00,-118.1215,-1.0301,0,SL
LTC-USDT-SWAP,1,VAR_B,2025-07-27 11:00:00+00:00,2025-07-28 00:00:00+00:00,186.6766,2.0,1,TP
LTC-USDT-SWAP,2,VAR_B,2025-08-24 04:00:00+00:00,2025-08-24 06:00:00+00:00,-127.4959,-1.0457,0,SL
LTC-USDT-SWAP,2,VAR_B,2025-08-24 09:00:00+00:00,2025-08-24 10:00:00+00:00,-125.772,-1.0429,0,SL
LTC-USDT-SWAP,2,VAR_B,2025-09-07 02:00:00+00:00,2025-09-07 07:00:00+00:00,175.442,2.0,1,TP
LTC-USDT-SWAP,2,VAR_B,2025-10-06 14:00:00+00:00,2025-10-06 16:00:00+00:00,-122.5596,-1.0375,0,SL
LTC-USDT-SWAP,2,VAR_B,2025-10-25 17:00:00+00:00,2025-10-26 07:00:00+00:00,178.197,2.0,1,TP
LTC-USDT-SWAP,2,VAR_B,2025-10-26 08:00:00+00:00,2025-10-26 09:00:00+00:00,174.2044,2.0,1,TP
LTC-USDT-SWAP,2,VAR_B,2025-10-26 10:00:00+00:00,2025-10-26 11:00:00+00:00,-135.4589,-1.059,0,SL
LTC-USDT-SWAP,3,VAR_B,2025-12-27 11:00:00+00:00,2025-12-27 14:00:00+00:00,178.5099,2.0,1,TP
LTC-USDT-SWAP,3,VAR_B,2025-12-27 15:00:00+00:00,2025-12-27 21:00:00+00:00,178.2519,2.0,1,TP
LTC-USDT-SWAP,3,VAR_B,2026-01-10 14:00:00+00:00,2026-01-10 15:00:00+00:00,-133.5524,-1.0558,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-02-14 12:00:00+00:00,2026-02-14 13:00:00+00:00,-123.7569,-1.0395,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-02-14 14:00:00+00:00,2026-02-14 15:00:00+00:00,184.3381,2.0,1,TP
LTC-USDT-SWAP,4,VAR_B,2026-02-21 15:00:00+00:00,2026-02-21 20:00:00+00:00,-125.1553,-1.0418,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 18:00:00+00:00,-134.1911,-1.0569,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,170.5489,2.0,1,TP
LTC-USDT-SWAP,4,VAR_B,2026-04-21 14:00:00+00:00,2026-04-21 16:00:00+00:00,-135.383,-1.0589,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-04-24 12:00:00+00:00,2026-04-24 14:00:00+00:00,-135.0107,-1.0583,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-04-26 06:00:00+00:00,2026-04-26 14:00:00+00:00,-146.101,-1.0767,0,SL
LTC-USDT-SWAP,4,VAR_B,2026-04-26 15:00:00+00:00,2026-04-26 17:00:00+00:00,-149.1089,-1.0818,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-05-10 09:00:00+00:00,2026-05-10 10:00:00+00:00,-137.7732,-1.0629,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-05-10 14:00:00+00:00,2026-05-10 16:00:00+00:00,175.0254,2.0,1,TP
LTC-USDT-SWAP,5,VAR_B,2026-06-13 22:00:00+00:00,2026-06-14 07:00:00+00:00,-128.075,-1.0467,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-06-21 05:00:00+00:00,2026-06-21 09:00:00+00:00,177.5634,2.0,1,TP
LTC-USDT-SWAP,5,VAR_B,2026-06-21 11:00:00+00:00,2026-06-21 15:00:00+00:00,178.606,2.0,1,TP
LTC-USDT-SWAP,5,VAR_B,2026-07-09 13:00:00+00:00,2026-07-10 00:00:00+00:00,-128.4858,-1.0474,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,-141.1559,-1.0685,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-07-18 13:00:00+00:00,2026-07-18 14:00:00+00:00,177.5814,2.0,1,TP
LTC-USDT-SWAP,5,VAR_B,2026-07-22 14:00:00+00:00,2026-07-22 21:00:00+00:00,177.0002,2.0,1,TP
LTC-USDT-SWAP,5,VAR_B,2026-07-22 22:00:00+00:00,2026-07-22 23:00:00+00:00,-132.1605,-1.0535,0,SL
LTC-USDT-SWAP,5,VAR_B,2026-07-26 08:00:00+00:00,2026-07-26 13:00:00+00:00,170.8278,2.0,1,TP
BCH-USDT-SWAP,1,VAR_B,2025-05-12 01:00:00+00:00,2025-05-12 15:00:00+00:00,-114.9238,-1.0248,0,SL
BCH-USDT-SWAP,1,VAR_B,2025-05-27 14:00:00+00:00,2025-05-27 15:00:00+00:00,-122.0706,-1.0367,0,SL
BCH-USDT-SWAP,1,VAR_B,2025-05-28 09:00:00+00:00,2025-05-28 10:00:00+00:00,-123.1745,-1.0385,0,SL
BCH-USDT-SWAP,1,VAR_B,2025-06-08 11:00:00+00:00,2025-06-08 14:00:00+00:00,181.7236,2.0,1,TP
BCH-USDT-SWAP,1,VAR_B,2025-06-19 10:00:00+00:00,2025-06-19 12:00:00+00:00,189.4314,2.0,1,TP
BCH-USDT-SWAP,1,VAR_B,2025-06-21 18:00:00+00:00,2025-06-21 19:00:00+00:00,-117.8524,-1.0297,0,SL
BCH-USDT-SWAP,1,VAR_B,2025-06-27 07:00:00+00:00,2025-06-27 10:00:00+00:00,-116.9551,-1.0282,0,SL
BCH-USDT-SWAP,1,VAR_B,2025-06-27 16:00:00+00:00,2025-06-28 11:00:00+00:00,-117.657,-1.0293,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-07 08:00:00+00:00,2025-08-07 09:00:00+00:00,-123.1443,-1.0385,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-09 06:00:00+00:00,2025-08-09 08:00:00+00:00,-129.8821,-1.0497,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-15 17:00:00+00:00,2025-08-16 15:00:00+00:00,-118.3191,-1.0304,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-24 02:00:00+00:00,2025-08-24 03:00:00+00:00,-129.2532,-1.0487,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-24 11:00:00+00:00,2025-08-24 13:00:00+00:00,-130.8936,-1.0514,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-08-24 18:00:00+00:00,2025-08-24 19:00:00+00:00,-129.8207,-1.0496,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-09-08 03:00:00+00:00,2025-09-08 05:00:00+00:00,-131.5789,-1.0525,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-09-16 13:00:00+00:00,2025-09-16 16:00:00+00:00,178.21,2.0,1,TP
BCH-USDT-SWAP,2,VAR_B,2025-09-17 11:00:00+00:00,2025-09-17 14:00:00+00:00,-133.2873,-1.0554,0,SL
BCH-USDT-SWAP,2,VAR_B,2025-10-06 07:00:00+00:00,2025-10-07 01:00:00+00:00,-126.8167,-1.0446,0,SL
BCH-USDT-SWAP,3,VAR_B,2025-11-10 08:00:00+00:00,2025-11-10 09:00:00+00:00,186.9789,2.0,1,TP
BCH-USDT-SWAP,3,VAR_B,2025-11-26 06:00:00+00:00,2025-11-26 14:00:00+00:00,-118.6585,-1.031,0,SL
BCH-USDT-SWAP,3,VAR_B,2025-12-09 13:00:00+00:00,2025-12-09 16:00:00+00:00,185.7464,2.0,1,TP
BCH-USDT-SWAP,3,VAR_B,2025-12-14 01:00:00+00:00,2025-12-14 05:00:00+00:00,-123.5438,-1.0391,0,SL
BCH-USDT-SWAP,3,VAR_B,2025-12-21 10:00:00+00:00,2025-12-21 13:00:00+00:00,-118.3413,-1.0305,0,SL
BCH-USDT-SWAP,3,VAR_B,2025-12-31 12:00:00+00:00,2025-12-31 13:00:00+00:00,-128.8815,-1.048,0,SL
BCH-USDT-SWAP,3,VAR_B,2026-01-07 15:00:00+00:00,2026-01-07 16:00:00+00:00,-121.2187,-1.0353,0,SL
BCH-USDT-SWAP,3,VAR_B,2026-01-10 06:00:00+00:00,2026-01-10 21:00:00+00:00,184.3269,2.0,1,TP
BCH-USDT-SWAP,3,VAR_B,2026-01-10 22:00:00+00:00,2026-01-10 23:00:00+00:00,-130.0069,-1.0499,0,SL
BCH-USDT-SWAP,4,VAR_B,2026-02-21 15:00:00+00:00,2026-02-21 16:00:00+00:00,-122.4668,-1.0373,0,SL
BCH-USDT-SWAP,4,VAR_B,2026-02-22 04:00:00+00:00,2026-02-22 06:00:00+00:00,184.2444,2.0,1,TP
BCH-USDT-SWAP,4,VAR_B,2026-03-15 09:00:00+00:00,2026-03-15 13:00:00+00:00,-128.2947,-1.0471,0,SL
BCH-USDT-SWAP,4,VAR_B,2026-04-18 13:00:00+00:00,2026-04-18 19:00:00+00:00,-131.7027,-1.0527,0,SL
BCH-USDT-SWAP,4,VAR_B,2026-04-21 11:00:00+00:00,2026-04-21 12:00:00+00:00,-139.596,-1.0659,0,SL
BCH-USDT-SWAP,4,VAR_B,2026-04-26 06:00:00+00:00,2026-04-26 12:00:00+00:00,-155.2358,-1.092,0,SL
BCH-USDT-SWAP,5,VAR_B,2026-06-27 16:00:00+00:00,2026-06-27 17:00:00+00:00,-119.3176,-1.0321,0,SL
BCH-USDT-SWAP,5,VAR_B,2026-06-28 01:00:00+00:00,2026-06-28 03:00:00+00:00,-119.7641,-1.0328,0,SL
BCH-USDT-SWAP,5,VAR_B,2026-07-04 15:00:00+00:00,2026-07-04 22:00:00+00:00,186.7984,2.0,1,TP
BCH-USDT-SWAP,5,VAR_B,2026-07-10 02:00:00+00:00,2026-07-10 08:00:00+00:00,187.2838,2.0,1,TP
BCH-USDT-SWAP,5,VAR_B,2026-07-11 14:00:00+00:00,2026-07-11 16:00:00+00:00,-125.2418,-1.042,0,SL
BCH-USDT-SWAP,5,VAR_B,2026-07-11 17:00:00+00:00,2026-07-11 23:00:00+00:00,-122.4055,-1.0372,0,SL
DOGE-USDT-SWAP,1,VAR_B,2025-05-02 13:00:00+00:00,2025-05-02 15:00:00+00:00,-118.8355,-1.0313,0,SL
DOGE-USDT-SWAP,2,VAR_B,2025-08-17 14:00:00+00:00,2025-08-17 15:00:00+00:00,188.4763,2.0,1,TP
DOGE-USDT-SWAP,2,VAR_B,2025-10-24 13:00:00+00:00,2025-10-24 14:00:00+00:00,-119.2616,-1.032,0,SL
DOGE-USDT-SWAP,3,VAR_B,2025-11-26 16:00:00+00:00,2025-11-26 17:00:00+00:00,188.8481,2.0,1,TP
DOGE-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 04:00:00+00:00,-121.4435,-1.0356,0,SL
DOGE-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,-130.1039,-1.0501,0,SL
DOGE-USDT-SWAP,4,VAR_B,2026-04-11 19:00:00+00:00,2026-04-11 23:00:00+00:00,-127.5846,-1.0459,0,SL
DOGE-USDT-SWAP,4,VAR_B,2026-04-26 05:00:00+00:00,2026-04-26 11:00:00+00:00,177.3432,2.0,1,TP
DOGE-USDT-SWAP,5,VAR_B,2026-05-03 12:00:00+00:00,2026-05-03 17:00:00+00:00,-129.7166,-1.0494,0,SL
DOGE-USDT-SWAP,5,VAR_B,2026-05-10 03:00:00+00:00,2026-05-10 10:00:00+00:00,-127.5122,-1.0458,0,SL
DOGE-USDT-SWAP,5,VAR_B,2026-07-03 12:00:00+00:00,2026-07-03 15:00:00+00:00,185.1519,2.0,1,TP
DOGE-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 22:00:00+00:00,-132.9297,-1.0548,0,SL
ADA-USDT-SWAP,1,VAR_B,2025-05-03 14:00:00+00:00,2025-05-03 15:00:00+00:00,187.0826,2.0,1,TP
ADA-USDT-SWAP,1,VAR_B,2025-05-23 01:00:00+00:00,2025-05-23 02:00:00+00:00,188.1598,2.0,1,TP
ADA-USDT-SWAP,1,VAR_B,2025-07-06 13:00:00+00:00,2025-07-06 21:00:00+00:00,181.9527,2.0,1,TP
ADA-USDT-SWAP,1,VAR_B,2025-07-26 17:00:00+00:00,2025-07-26 18:00:00+00:00,-117.3196,-1.0288,0,SL
ADA-USDT-SWAP,1,VAR_B,2025-07-27 06:00:00+00:00,2025-07-27 07:00:00+00:00,-119.1168,-1.0318,0,SL
ADA-USDT-SWAP,1,VAR_B,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,-118.0217,-1.0299,0,SL
ADA-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-116.2611,-1.027,0,SL
ADA-USDT-SWAP,4,VAR_B,2026-02-18 15:00:00+00:00,2026-02-18 18:00:00+00:00,-117.2344,-1.0286,0,SL
ADA-USDT-SWAP,4,VAR_B,2026-04-25 02:00:00+00:00,2026-04-25 15:00:00+00:00,-126.896,-1.0447,0,SL
ADA-USDT-SWAP,4,VAR_B,2026-04-26 10:00:00+00:00,2026-04-26 21:00:00+00:00,-130.4777,-1.0507,0,SL
ADA-USDT-SWAP,5,VAR_B,2026-05-02 15:00:00+00:00,2026-05-02 21:00:00+00:00,173.6457,2.0,1,TP
ADA-USDT-SWAP,5,VAR_B,2026-05-03 04:00:00+00:00,2026-05-03 11:00:00+00:00,174.5934,2.0,1,TP
ADA-USDT-SWAP,5,VAR_B,2026-05-10 14:00:00+00:00,2026-05-10 15:00:00+00:00,181.2702,2.0,1,TP
ADA-USDT-SWAP,5,VAR_B,2026-07-19 03:00:00+00:00,2026-07-19 04:00:00+00:00,-124.1623,-1.0402,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-04-29 08:00:00+00:00,2025-04-29 09:00:00+00:00,-142.0576,-1.07,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-05-16 17:00:00+00:00,2025-05-16 18:00:00+00:00,-126.9654,-1.0448,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-05-18 14:00:00+00:00,2025-05-18 16:00:00+00:00,173.6383,2.0,1,TP
BNB-USDT-SWAP,1,VAR_B,2025-05-25 23:00:00+00:00,2025-05-26 16:00:00+00:00,176.3056,2.0,1,TP
BNB-USDT-SWAP,1,VAR_B,2025-05-26 17:00:00+00:00,2025-05-26 18:00:00+00:00,-139.0684,-1.065,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-06-03 14:00:00+00:00,2025-06-03 20:00:00+00:00,-140.6942,-1.0677,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-06-04 16:00:00+00:00,2025-06-04 17:00:00+00:00,-142.691,-1.0711,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-06-26 01:00:00+00:00,2025-06-26 06:00:00+00:00,-143.3682,-1.0722,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-06-28 07:00:00+00:00,2025-06-29 07:00:00+00:00,158.0205,2.0,1,TP
BNB-USDT-SWAP,1,VAR_B,2025-06-29 16:00:00+00:00,2025-06-29 21:00:00+00:00,-183.5888,-1.1598,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-07-05 23:00:00+00:00,2025-07-06 02:00:00+00:00,-171.7253,-1.1195,0,SL
BNB-USDT-SWAP,1,VAR_B,2025-07-06 13:00:00+00:00,2025-07-06 14:00:00+00:00,146.4514,2.0,1,TP
BNB-USDT-SWAP,1,VAR_B,2025-07-26 22:00:00+00:00,2025-07-27 00:00:00+00:00,174.3625,2.0,1,TP
BNB-USDT-SWAP,2,VAR_B,2025-08-17 01:00:00+00:00,2025-08-17 09:00:00+00:00,180.5165,2.0,1,TP
BNB-USDT-SWAP,2,VAR_B,2025-08-27 15:00:00+00:00,2025-08-27 20:00:00+00:00,-128.5901,-1.0476,0,SL
BNB-USDT-SWAP,2,VAR_B,2025-08-31 17:00:00+00:00,2025-08-31 23:00:00+00:00,-151.2621,-1.0853,0,SL
BNB-USDT-SWAP,2,VAR_B,2025-09-06 11:00:00+00:00,2025-09-06 20:00:00+00:00,-149.6337,-1.0826,0,SL
BNB-USDT-SWAP,2,VAR_B,2025-10-26 10:00:00+00:00,2025-10-26 12:00:00+00:00,177.436,2.0,1,TP
BNB-USDT-SWAP,3,VAR_B,2025-12-06 14:00:00+00:00,2025-12-07 14:00:00+00:00,-130.9415,-1.0515,0,SL
BNB-USDT-SWAP,3,VAR_B,2026-01-02 01:00:00+00:00,2026-01-02 02:00:00+00:00,-152.1645,-1.0868,0,SL
BNB-USDT-SWAP,3,VAR_B,2026-01-02 04:00:00+00:00,2026-01-02 09:00:00+00:00,166.9641,2.0,1,TP
BNB-USDT-SWAP,3,VAR_B,2026-01-04 01:00:00+00:00,2026-01-04 04:00:00+00:00,166.012,2.0,1,TP
BNB-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-136.0386,-1.06,0,SL
BNB-USDT-SWAP,3,VAR_B,2026-01-10 16:00:00+00:00,2026-01-10 21:00:00+00:00,-136.9925,-1.0616,0,SL
BNB-USDT-SWAP,3,VAR_B,2026-01-17 10:00:00+00:00,2026-01-17 15:00:00+00:00,168.3785,2.0,1,TP
BNB-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 09:00:00+00:00,171.0643,2.0,1,TP
BNB-USDT-SWAP,4,VAR_B,2026-04-11 19:00:00+00:00,2026-04-11 23:00:00+00:00,-145.7574,-1.0762,0,SL
BNB-USDT-SWAP,4,VAR_B,2026-04-21 09:00:00+00:00,2026-04-21 12:00:00+00:00,-137.8453,-1.063,0,SL
BNB-USDT-SWAP,4,VAR_B,2026-04-26 19:00:00+00:00,2026-04-26 22:00:00+00:00,158.9939,2.0,1,TP
BNB-USDT-SWAP,5,VAR_B,2026-05-10 09:00:00+00:00,2026-05-10 11:00:00+00:00,-155.8117,-1.0929,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-06-12 15:00:00+00:00,2026-06-12 16:00:00+00:00,-128.3566,-1.0472,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-06-13 15:00:00+00:00,2026-06-13 16:00:00+00:00,-139.811,-1.0663,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-06-14 07:00:00+00:00,2026-06-14 14:00:00+00:00,-149.6492,-1.0827,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-07-03 12:00:00+00:00,2026-07-03 14:00:00+00:00,-133.3143,-1.0554,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-07-04 15:00:00+00:00,2026-07-05 01:00:00+00:00,-137.4706,-1.0624,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-07-09 15:00:00+00:00,2026-07-09 23:00:00+00:00,-131.7059,-1.0527,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 16:00:00+00:00,-147.9305,-1.0798,0,SL
BNB-USDT-SWAP,5,VAR_B,2026-07-26 06:00:00+00:00,2026-07-26 16:00:00+00:00,151.2481,2.0,1,TP
DOT-USDT-SWAP,1,VAR_B,2025-05-01 15:00:00+00:00,2025-05-02 02:00:00+00:00,187.0018,2.0,1,TP
DOT-USDT-SWAP,2,VAR_B,2025-09-07 03:00:00+00:00,2025-09-07 12:00:00+00:00,178.4044,2.0,1,TP
DOT-USDT-SWAP,2,VAR_B,2025-09-12 13:00:00+00:00,2025-09-12 17:00:00+00:00,185.4325,2.0,1,TP
DOT-USDT-SWAP,3,VAR_B,2026-01-10 20:00:00+00:00,2026-01-10 21:00:00+00:00,-118.5976,-1.0309,0,SL
DOT-USDT-SWAP,3,VAR_B,2026-01-11 15:00:00+00:00,2026-01-11 16:00:00+00:00,-124.0056,-1.0399,0,SL
DOT-USDT-SWAP,3,VAR_B,2026-01-18 16:00:00+00:00,2026-01-18 23:00:00+00:00,-118.1587,-1.0302,0,SL
DOT-USDT-SWAP,4,VAR_B,2026-03-03 15:00:00+00:00,2026-03-03 16:00:00+00:00,192.7061,2.0,1,TP
DOT-USDT-SWAP,4,VAR_B,2026-03-12 16:00:00+00:00,2026-03-13 00:00:00+00:00,188.5984,2.0,1,TP
DOT-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,-121.2073,-1.0352,0,SL
DOT-USDT-SWAP,4,VAR_B,2026-04-21 16:00:00+00:00,2026-04-21 17:00:00+00:00,-119.3673,-1.0322,0,SL
DOT-USDT-SWAP,4,VAR_B,2026-04-21 19:00:00+00:00,2026-04-21 20:00:00+00:00,-118.8393,-1.0313,0,SL
DOT-USDT-SWAP,5,VAR_B,2026-05-10 09:00:00+00:00,2026-05-10 10:00:00+00:00,-125.2366,-1.042,0,SL
DOT-USDT-SWAP,5,VAR_B,2026-05-10 14:00:00+00:00,2026-05-10 15:00:00+00:00,-125.2581,-1.042,0,SL
DOT-USDT-SWAP,5,VAR_B,2026-07-05 22:00:00+00:00,2026-07-06 00:00:00+00:00,-122.1121,-1.0368,0,SL
ARB-USDT-SWAP,1,VAR_B,2025-05-02 13:00:00+00:00,2025-05-02 19:00:00+00:00,-117.6123,-1.0293,0,SL
ARB-USDT-SWAP,1,VAR_B,2025-06-29 13:00:00+00:00,2025-06-29 14:00:00+00:00,-118.0852,-1.03,0,SL
ARB-USDT-SWAP,1,VAR_B,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,-115.909,-1.0264,0,SL
ARB-USDT-SWAP,3,VAR_B,2025-11-27 16:00:00+00:00,2025-11-28 01:00:00+00:00,-118.0402,-1.03,0,SL
ARB-USDT-SWAP,3,VAR_B,2025-12-28 00:00:00+00:00,2025-12-28 18:00:00+00:00,-120.9825,-1.0349,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-02-14 15:00:00+00:00,2026-02-14 19:00:00+00:00,188.6689,2.0,1,TP
ARB-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 04:00:00+00:00,-121.7597,-1.0362,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-03-15 11:00:00+00:00,2026-03-15 13:00:00+00:00,-122.5494,-1.0375,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-04-13 07:00:00+00:00,2026-04-13 08:00:00+00:00,-115.9109,-1.0264,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,-117.2717,-1.0287,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-04-21 15:00:00+00:00,2026-04-21 17:00:00+00:00,-117.0806,-1.0284,0,SL
ARB-USDT-SWAP,4,VAR_B,2026-04-26 06:00:00+00:00,2026-04-26 17:00:00+00:00,-119.4773,-1.0324,0,SL
ARB-USDT-SWAP,5,VAR_B,2026-05-13 02:00:00+00:00,2026-05-13 09:00:00+00:00,189.0462,2.0,1,TP
ARB-USDT-SWAP,5,VAR_B,2026-07-03 03:00:00+00:00,2026-07-03 11:00:00+00:00,188.9788,2.0,1,TP
ARB-USDT-SWAP,5,VAR_B,2026-07-03 13:00:00+00:00,2026-07-03 14:00:00+00:00,-118.0861,-1.03,0,SL
ARB-USDT-SWAP,5,VAR_B,2026-07-04 16:00:00+00:00,2026-07-04 23:00:00+00:00,-120.7154,-1.0344,0,SL
ARB-USDT-SWAP,5,VAR_B,2026-07-14 13:00:00+00:00,2026-07-15 02:00:00+00:00,-112.0192,-1.0199,0,SL
OP-USDT-SWAP,1,VAR_B,2025-06-25 14:00:00+00:00,2025-06-25 15:00:00+00:00,-114.5189,-1.0241,0,SL
OP-USDT-SWAP,1,VAR_B,2025-06-29 10:00:00+00:00,2025-06-29 14:00:00+00:00,-122.8866,-1.038,0,SL
OP-USDT-SWAP,1,VAR_B,2025-07-27 03:00:00+00:00,2025-07-27 07:00:00+00:00,-114.5524,-1.0242,0,SL
OP-USDT-SWAP,1,VAR_B,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,-114.0215,-1.0233,0,SL
OP-USDT-SWAP,2,VAR_B,2025-09-06 15:00:00+00:00,2025-09-06 16:00:00+00:00,-121.6952,-1.0361,0,SL
OP-USDT-SWAP,2,VAR_B,2025-09-07 03:00:00+00:00,2025-09-07 09:00:00+00:00,-121.744,-1.0361,0,SL
OP-USDT-SWAP,2,VAR_B,2025-09-12 15:00:00+00:00,2025-09-12 17:00:00+00:00,187.9747,2.0,1,TP
OP-USDT-SWAP,3,VAR_B,2025-12-27 17:00:00+00:00,2025-12-27 20:00:00+00:00,-119.592,-1.0326,0,SL
OP-USDT-SWAP,3,VAR_B,2025-12-28 15:00:00+00:00,2025-12-28 16:00:00+00:00,-122.5661,-1.0375,0,SL
